 embint2: la=  0 lb=  0 expA=       3.319 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.016742571896
 embint2: la=  0 lb=  0 expA=       0.906 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.018088471393
 embint2: la=  0 lb=  0 expA=       0.364 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.018408745779
 embint2: la=  0 lb=  0 expA=       0.129 expB      79.270 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.018550383065
 embint2: la=  0 lb=  0 expA=    8236.000 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000012467179
 embint2: la=  0 lb=  0 expA=    1235.000 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000168398276
 embint2: la=  0 lb=  0 expA=     280.800 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000300684400
 embint2: la=  0 lb=  0 expA=      79.270 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.008662578501
 embint2: la=  0 lb=  0 expA=      25.590 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.053217008193
 embint2: la=  0 lb=  0 expA=       8.997 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.122034669804
 embint2: la=  0 lb=  0 expA=       3.319 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.173188016039
 embint2: la=  0 lb=  0 expA=       0.906 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.203991385472
 embint2: la=  0 lb=  0 expA=       0.364 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.211928885045
 embint2: la=  0 lb=  0 expA=       0.129 expB      25.590 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.215518132291
 embint2: la=  0 lb=  0 expA=    8236.000 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000012503925
 embint2: la=  0 lb=  0 expA=    1235.000 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000171142059
 embint2: la=  0 lb=  0 expA=     280.800 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000245114853
 embint2: la=  0 lb=  0 expA=      79.270 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.014030968881
 embint2: la=  0 lb=  0 expA=      25.590 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.122034669804
 embint2: la=  0 lb=  0 expA=       8.997 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.261166890231
 embint2: la=  0 lb=  0 expA=       3.319 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.641726335818
 embint2: la=  0 lb=  0 expA=       0.906 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.926248529696
 embint2: la=  0 lb=  0 expA=       0.364 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -1.008025534516
 embint2: la=  0 lb=  0 expA=       0.129 expB       8.997 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -1.046305662742
 embint2: la=  0 lb=  0 expA=    8236.000 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000012516541
 embint2: la=  0 lb=  0 expA=    1235.000 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000172097314
 embint2: la=  0 lb=  0 expA=     280.800 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000221722806
 embint2: la=  0 lb=  0 expA=      79.270 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.016742571896
 embint2: la=  0 lb=  0 expA=      25.590 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.173188016039
 embint2: la=  0 lb=  0 expA=       8.997 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.641726335818
 embint2: la=  0 lb=  0 expA=       3.319 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -1.590066117466
 embint2: la=  0 lb=  0 expA=       0.906 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -2.587749200133
 embint2: la=  0 lb=  0 expA=       0.364 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -2.939701366355
 embint2: la=  0 lb=  0 expA=       0.129 expB       3.319 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -3.115482227023
 embint2: la=  0 lb=  0 expA=    8236.000 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000012521909
 embint2: la=  0 lb=  0 expA=    1235.000 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000172505856
 embint2: la=  0 lb=  0 expA=     280.800 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000211000748
 embint2: la=  0 lb=  0 expA=      79.270 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.018088471393
 embint2: la=  0 lb=  0 expA=      25.590 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.203991385472
 embint2: la=  0 lb=  0 expA=       8.997 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.926248529696
 embint2: la=  0 lb=  0 expA=       3.319 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -2.587749200133
 embint2: la=  0 lb=  0 expA=       0.906 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -4.757475881670
 embint2: la=  0 lb=  0 expA=       0.364 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -5.206329492014
 embint2: la=  0 lb=  0 expA=       0.129 expB       0.906 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -5.183554080511
 embint2: la=  0 lb=  0 expA=    8236.000 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000012523115
 embint2: la=  0 lb=  0 expA=    1235.000 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000172597762
 embint2: la=  0 lb=  0 expA=     280.800 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000208526887
 embint2: la=  0 lb=  0 expA=      79.270 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.018408745779
 embint2: la=  0 lb=  0 expA=      25.590 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -0.211928885045
 embint2: la=  0 lb=  0 expA=       8.997 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -1.008025534516
 embint2: la=  0 lb=  0 expA=       3.319 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -2.939701366355
 embint2: la=  0 lb=  0 expA=       0.906 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -5.206329492014
 embint2: la=  0 lb=  0 expA=       0.364 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -4.675444222854
 embint2: la=  0 lb=  0 expA=       0.129 expB       0.364 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>         -3.665116351961
 embint2: la=  0 lb=  0 expA=    8236.000 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000012523639
 embint2: la=  0 lb=  0 expA=    1235.000 expB       0.129 Apos=  6.792 11.752 16.080 RBpos=  6.792 11.752 16.080 =>          0.000172637799
